bar_index,engine_state,resolver_state,category,reason_code
844,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
845,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
846,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
847,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
848,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
849,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
850,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
851,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
852,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
853,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
854,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
855,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
856,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
857,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
858,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
859,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
860,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
861,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
862,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
863,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
864,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
865,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
866,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
867,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
868,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
869,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
870,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
871,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
872,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
873,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
874,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
875,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
876,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
877,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
878,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
879,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
880,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
881,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
882,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
883,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
884,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
885,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
886,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
887,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
888,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
889,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
890,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
891,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
892,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
893,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
894,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
895,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
896,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
897,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
898,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
899,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
900,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
901,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
902,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
903,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
904,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
905,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
906,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
907,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
908,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
909,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
910,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
911,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
912,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
913,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
914,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
915,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
916,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
917,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
918,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
919,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
920,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
921,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
922,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
923,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
924,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
925,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
926,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
927,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
928,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
929,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
930,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
931,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
932,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
933,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
934,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
935,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
936,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
937,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
938,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
939,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
940,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
941,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
942,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
943,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
944,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
945,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
946,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
947,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
948,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
949,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
950,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
951,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
952,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
953,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
954,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
955,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
956,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
957,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
958,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
959,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
960,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
961,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
962,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
963,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
964,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
965,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
966,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
967,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
968,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
969,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
970,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
971,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
972,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
973,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
974,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
975,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
976,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
977,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
978,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
979,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
980,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
981,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
982,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
983,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
984,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
985,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
986,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
987,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
988,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
989,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
990,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
991,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
992,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
993,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
994,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
995,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
996,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
997,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
998,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
999,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1000,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1001,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1002,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1003,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1004,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1005,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1006,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1007,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1008,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1009,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1010,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1011,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1012,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1013,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1014,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1015,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1016,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1017,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1018,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1019,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1020,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1021,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1022,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1023,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1024,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1025,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1026,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1027,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1028,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1029,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1030,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1031,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1032,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1033,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1034,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1035,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1036,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1037,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1038,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1039,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1040,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1041,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1042,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1043,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1044,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1045,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1046,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1047,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1048,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1049,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1050,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1051,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1052,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1053,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1054,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1055,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1056,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1057,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1058,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1059,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1060,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1061,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1062,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1063,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1064,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1065,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1066,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
1067,RETEST,RANGE,B,RETEST semantics: engine EXPANSION->RETEST gate vs pipeline 
1092,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1093,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1098,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1100,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1101,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1102,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1116,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1117,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1118,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1129,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1133,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1134,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
1136,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
1137,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1148,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1149,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1153,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
1166,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
